,user_id,user_weight,user_height,user_shirts_fit,user_pants_fit,user_waist_size,user_shirt_size,user_blazer_size,type,brand,category,fit,purchased,reason,size
4833,1087,74.0,178.0,,,,M,48,Tops,ATELIER PRIVE,Formal Shirts,Regular,no,TOO SMALL,M
4834,1087,74.0,178.0,,,,M,48,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,S
4835,1087,74.0,178.0,,,,M,48,Tops,Damat,Blazer,Slim,yes,NONE,48
4836,1087,74.0,178.0,,,,M,48,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,S
4837,1087,74.0,178.0,,,,M,48,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,M
4838,1087,74.0,178.0,,,,M,48,Bottoms,Lacoste,Jeans,Slim,no,TOO SMALL,34
4839,1087,74.0,178.0,,,,M,48,Tops,Scotch & Soda,Casual Shirts,Slim,yes,NONE,M
4840,1087,74.0,178.0,,,,M,48,Tops,Alternative Apparel,T-Shirt,Slim,yes,NONE,L
4841,1087,74.0,178.0,,,,M,48,Bottoms,Lacoste,Chinos,Regular,no,TOO BIG,30
4842,1087,74.0,178.0,,,,M,48,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,S
4843,608,73.0,176.0,,,32,L,,Tops,Scotch & Soda,T-Shirt,Slim,yes,NONE,M
4844,1197,93.0,180.0,,,,L,,Tops,Scotch & Soda,T-Shirt,Slim,yes,NONE,L
4845,810,88.0,180.0,,,38,XL,,Tops,Scotch & Soda,Casual Shirts,Slim,yes,NONE,XL
4846,810,88.0,180.0,,,38,XL,,Tops,Sobe,Polos,Slim,yes,NONE,XL
4847,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Shoes,J Shoes,Brogues,None,yes,NONE,44.5
4848,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Tops,Alternative Apparel,T-Shirt,Slim,yes,NONE,XL
4849,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Tops,Alternative Apparel,T-Shirt,Slim,yes,NONE,XL
4850,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Bottoms,Lacoste,Chinos,Slim,no,TOO BIG,38
4851,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Accessories,Happy Socks,Socks,None,yes,NONE,41-46
4852,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Tops,Scotch & Soda,T-Shirt,Slim,yes,NONE,XXL
4853,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Bottoms,Scotch & Soda,Jeans,Slim,no,TOO BIG,36
4854,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Bottoms,Lacoste,Chinos,Slim,no,TOO BIG,38
4855,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO BIG,36
4856,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO BIG,36
4857,1174,85.0,178.0,Classic Fit,Regular Fit,34,L,50,Shoes,J Shoes,Brogues,None,yes,NONE,42
4858,1174,85.0,178.0,Classic Fit,Regular Fit,34,L,50,Bottoms,Scotch & Soda,Jeans,Regular,yes,NONE,33
4859,1174,85.0,178.0,Classic Fit,Regular Fit,34,L,50,Tops,Sobe,Casual Shirts,Slim,yes,NONE,L
4860,1174,85.0,178.0,Classic Fit,Regular Fit,34,L,50,Tops,Scotch & Soda,Blazer,Slim,no,TOO BIG,52
4861,1174,85.0,178.0,Classic Fit,Regular Fit,34,L,50,Tops,Sobe,Casual Shirts,Slim,yes,NONE,L
4862,1174,85.0,178.0,Classic Fit,Regular Fit,34,L,50,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO BIG,XL
4863,1174,85.0,178.0,Classic Fit,Regular Fit,34,L,50,Bottoms,SuitSupply,Casual Trousers,Slim,no,TOO SMALL,34
4864,1255,83.0,177.0,Slim Fit,Slim Fit,32,M,No idea,Bottoms,Damat,Chinos,Slim,no,TOO SMALL,34
4865,1245,81.0,180.0,Classic Fit,Slim Fit,,M,,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO SMALL,30
4866,1173,73.0,177.0,,,30,M,50,Shoes,J Shoes,Brogues,None,yes,NONE,42
4867,1173,73.0,177.0,,,30,M,50,Accessories,Happy Socks,Socks,None,yes,NONE,41-46
4868,1173,73.0,177.0,,,30,M,50,Accessories,Happy Socks,Socks,None,yes,NONE,41-46
4869,1173,73.0,177.0,,,30,M,50,Tops,Damat,Blazer,Slim,no,TOO BIG,50
4870,1173,73.0,177.0,,,30,M,50,Bottoms,SuitSupply,Casual Trousers,Slim,no,TOO BIG,46
4871,1173,73.0,177.0,,,30,M,50,Tops,Alternative Apparel,T-Shirt,Slim,yes,NONE,M
4872,1173,73.0,177.0,,,30,M,50,Tops,Scotch & Soda,Formal Shirts,Slim,yes,NONE,15.5
4873,1245,81.0,180.0,Classic Fit,Slim Fit,,M,,Tops,Mexx,T-Shirt,Slim,no,TOO SMALL,M
4874,1245,81.0,180.0,Classic Fit,Slim Fit,,M,,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,L
4875,1245,81.0,180.0,Classic Fit,Slim Fit,,M,,Tops,Damat,Blazer,Slim,no,TOO BIG,50
4876,1238,90.0,169.0,,,,XXL,52,Tops,Damat,Blazer,Slim,yes,NONE,52
4877,1238,90.0,169.0,,,,XXL,52,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,L
4878,1238,90.0,169.0,,,,XXL,52,Tops,Damat,Blazer,Slim,yes,NONE,52
4879,1204,59.0,164.0,,,,M,,Tops,Sobe,Polos,Slim,yes,,S
4880,1204,59.0,164.0,,,,M,,Tops,Alternative Apparel,T-Shirt,Slim,yes,,S
4881,1204,59.0,164.0,,,,M,,Tops,Alternative Apparel,T-Shirt,Slim,yes,,S
4882,1245,81.0,180.0,Classic Fit,Slim Fit,,M,,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO BIG,L
4883,1245,81.0,180.0,Classic Fit,Slim Fit,,M,,Tops,Damat,Casual Shirts,Slim,yes,NONE,M
4884,1245,81.0,180.0,Classic Fit,Slim Fit,,M,,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO SMALL,32
4885,1245,81.0,180.0,Classic Fit,Slim Fit,,M,,Accessories,J Shoes,Belt,None,no,TOO SMALL,76-81
4886,1245,81.0,180.0,Classic Fit,Slim Fit,,M,,Tops,Alternative Apparel,T-Shirt,Slim,no,TOO SMALL,M
4887,1210,84.0,183.0,,,33,L,52,Bottoms,Scotch & Soda,Chinos,Slim,yes,,33
4888,1210,84.0,183.0,,,33,L,52,Tops,ATELIER PRIVE,Formal Shirts,Slim,yes,,L
4889,1210,84.0,183.0,,,33,L,52,Shoes,J Shoes,Espadrille,None,yes,,45
4890,1249,62.0,174.0,,,32,M,,Tops,Alternative Apparel,T-Shirt,Slim,yes,NONE,S
4891,1249,62.0,174.0,,,32,M,,Tops,ATELIER PRIVE,Casual Shirts,Slim,yes,NONE,M
4892,1249,62.0,174.0,,,32,M,,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO BIG,32
4893,1249,62.0,174.0,,,32,M,,Tops,Scotch & Soda,Casual Shirts,Slim,yes,NOT MY STYLE,M
4894,1249,62.0,174.0,,,32,M,,Bottoms,Lacoste,Shorts,Regular,no,TOO SMALL,32
4895,1204,59.0,164.0,,,,M,,Tops,Mr. Draper,Formal Shirts,Slim,yes,,15.5
4896,1249,62.0,174.0,,,32,M,,Bottoms,LE COQ SPORTIF,Sweatpants,Slim,yes,NONE,M
4897,1259,70.0,176.0,,,31,S,44,Tops,Sobe,Polos,Slim,yes,,S
4898,1259,70.0,176.0,,,31,S,44,Accessories,Happy Socks,Socks,None,yes,,41-46
4899,1259,70.0,176.0,,,31,S,44,Tops,Scotch & Soda,Formal Shirts,Slim,yes,,S
4900,1259,70.0,176.0,,,31,S,44,Tops,Mexx,T-Shirt,Slim,yes,,S
4901,1259,70.0,176.0,,,31,S,44,Tops,Damat,Casual Shirts,Slim,yes,,S
4902,1259,70.0,176.0,,,31,S,44,Tops,Lacoste,Knitwear,Comfort,yes,,4
4903,1259,70.0,176.0,,,31,S,44,Tops,Sobe,Casual Shirts,Slim,yes,,S
4904,1259,70.0,176.0,,,31,S,44,Tops,Scotch & Soda,Casual Shirts,Slim,yes,,S
4905,1259,70.0,176.0,,,31,S,44,Tops,Damat,Formal Shirts,Slim,yes,,S
4906,1258,78.0,162.0,,,,M,50,Tops,Scotch & Soda,Casual Shirts,Slim,yes,,L
4907,1258,78.0,162.0,,,,M,50,Tops,Scotch & Soda,Casual Shirts,Slim,yes,,L
4908,1258,78.0,162.0,,,,M,50,Tops,Damat,Blazer,Slim,yes,,50
4909,1258,78.0,162.0,,,,M,50,Tops,Sobe,Casual Shirts,Slim,yes,,M
4910,111,85.0,176.0,,,33,L,50,Tops,Damat,Blazer,Slim,yes,,52
4911,377,80.0,180.0,,,,,,Tops,Scotch & Soda,T-Shirt,Regular,yes,NONE,XL
4912,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Bottoms,Scotch & Soda,Jeans,Slim,yes,NONE,34
4913,263,103.0,188.0,Slim Fit,Regular Fit,36,XL,56,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,34
4914,1265,98.0,174.0,,,,XL,,Tops,Damat,Casual Shirts,Slim,yes,,XL
4915,1265,98.0,174.0,,,,XL,,Tops,Sobe,Casual Shirts,Slim,yes,,XL
4916,1249,62.0,174.0,,,32,M,,Tops,ATELIER PRIVE,Formal Shirts,Regular,yes,NONE,M
4917,1249,62.0,174.0,,,32,M,,Bottoms,Damat,Formal Trousers,Slim,yes,NONE,32
4918,1249,62.0,174.0,,,32,M,,Tops,Alternative Apparel,Hoodies,Slim,yes,NOT MY COLOR,S
4919,1249,62.0,174.0,,,32,M,,Tops,Rhordan,T-Shirt,Slim,yes,NONE,M
4920,1259,70.0,176.0,,,31,S,44,Shoes,J Shoes,Brogues,None,yes,,41
4921,1237,69.0,173.0,,,,M,,Tops,Scotch & Soda,Formal Shirts,Slim,no,TOO BIG,16
4922,1237,69.0,173.0,,,,M,,Tops,Scotch & Soda,Casual Shirts,Slim,yes,NONE,M
4923,1237,69.0,173.0,,,,M,,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO BIG,32
4924,386,95.0,195.0,,,36,L,52,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,36
4925,386,95.0,195.0,,,36,L,52,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,L
4926,386,95.0,195.0,,,36,L,52,Shoes,J Shoes,Brogues,None,yes,NONE,44.5
4927,386,95.0,195.0,,,36,L,52,Bottoms,Damat,Chinos,Slim,yes,NONE,36
4928,1235,72.0,170.0,,,30,,,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,30
4929,1235,72.0,170.0,,,30,,,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,S
4930,1235,72.0,170.0,,,30,,,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,M
4931,1235,72.0,170.0,,,30,,,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,S
4932,1235,72.0,170.0,,,30,,,Shoes,J Shoes,Brogues,None,no,TOO BIG,42
4933,1237,69.0,173.0,,,,M,,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO BIG,M
4934,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Bottoms,Lacoste,Jeans,Slim,no,TOO BIG,32
4935,1256,65.0,169.0,,,,M,,Accessories,MONSIEUR FOX,Pocket Square,None,yes,,U
4936,1256,65.0,169.0,,,,M,,Tops,Scotch & Soda,Casual Shirts,Slim,yes,,M
4937,1239,85.0,178.0,Slim Fit,Slim Fit,31,L,50,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,32
4938,1239,85.0,178.0,Slim Fit,Slim Fit,31,L,50,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,32
4939,1221,85.0,183.0,,,,XL,,Tops,Damat,Casual Shirts,Slim,yes,NONE,XL
4940,1221,85.0,183.0,,,,XL,,Tops,Scotch & Soda,T-Shirt,Slim,yes,NONE,L
4941,1221,85.0,183.0,,,,XL,,Tops,Alternative Apparel,T-Shirt,Slim,yes,NONE,L
4942,1221,85.0,183.0,,,,XL,,Tops,Sobe,Polos,Slim,yes,NONE,XL
4943,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Tops,Sobe,Casual Shirts,Slim,yes,NONE,S
4944,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Tops,Scotch & Soda,Formal Shirts,Slim,yes,NOT MY STYLE,15
4945,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Tops,Sobe,Polos,Slim,yes,NONE,S
4946,1238,90.0,169.0,,,,XXL,52,Tops,Damat,Casual Shirts,Slim,yes,NONE,XXL
4947,1238,90.0,169.0,,,,XXL,52,Tops,Sobe,Casual Shirts,Slim,yes,NONE,XL
4948,1238,90.0,169.0,,,,XXL,52,Tops,Sobe,Casual Shirts,Slim,yes,NONE,XL
4949,23592,104.0,186.0,Regular Fit,Regular Fit,36,XL,56,Bottoms,Scotch & Soda,Chinos,Slim,yes,,36/32
4950,1266,80.0,180.0,,,32,M,,Tops,Lacoste,Polos,Slim,yes,NONE,M
4951,1266,80.0,180.0,,,32,M,,Bottoms,Lacoste,Jeans,Slim,yes,NONE,32
4952,1061,74.0,177.0,,,33,L,,Bottoms,Lacoste,Jeans,Slim,yes,NONE,32
4953,1244,92.0,173.0,,,38,XL,52,Bottoms,Lacoste,Jeans,Slim,no,TOO SMALL,36
4954,1244,92.0,173.0,,,38,XL,52,Tops,Sobe,Casual Shirts,Slim,yes,NONE,XL
4955,1244,92.0,173.0,,,38,XL,52,Tops,ATELIER PRIVE,Sweaters,Slim,yes,NONE,XL
4956,1244,92.0,173.0,,,38,XL,52,Tops,Sobe,Casual Shirts,Slim,yes,NONE,XL
4957,1244,92.0,173.0,,,38,XL,52,Tops,SuitSupply,Sweaters,Slim,yes,NONE,XL
4958,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Tops,ATELIER PRIVE,Formal Shirts,Slim,yes,NONE,S
4959,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Tops,Scotch & Soda,T-Shirt,Slim,yes,NONE,S
4960,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Bottoms,LE COQ SPORTIF,Sweatpants,Slim,yes,NONE,S
4961,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Tops,Scotch & Soda,Casual Shirts,Slim,yes,NONE,S
4962,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Tops,Sobe,Polos,Slim,yes,NONE,S
4963,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Tops,Scotch & Soda,Casual Shirts,Slim,yes,NONE,S
4964,1187,73.0,178.0,Slim Fit,Skinny Fit,32,S,No idea,Bottoms,Lacoste,Shorts,Regular,yes,NONE,30
4965,1061,74.0,177.0,,,33,L,,Shoes,J Shoes,Brogues,None,no,TOO BIG,41
4966,1061,74.0,177.0,,,33,L,,Tops,Sobe,Casual Shirts,Slim,yes,NONE,M
4967,1061,74.0,177.0,,,33,L,,Tops,ATELIER PRIVE,Formal Shirts,Regular,yes,NONE,M
4968,1061,74.0,177.0,,,33,L,,Tops,Alternative Apparel,T-Shirt,Slim,yes,NONE,M
4969,1061,74.0,177.0,,,33,L,,Tops,Scotch & Soda,T-Shirt,Slim,yes,NONE,M
4970,1061,74.0,177.0,,,33,L,,Tops,Scotch & Soda,T-Shirt,Slim,yes,NONE,M
4971,1061,74.0,177.0,,,33,L,,Tops,Mexx,T-Shirt,Slim,yes,NONE,M
4972,1061,74.0,177.0,,,33,L,,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,M
4973,1061,74.0,177.0,,,33,L,,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,S
4974,1061,74.0,177.0,,,33,L,,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,M
4975,1061,74.0,177.0,,,33,L,,Tops,Sobe,Casual Shirts,Slim,yes,NONE,M
4976,1061,74.0,177.0,,,33,L,,Bottoms,Scotch & Soda,Jeans,Regular,yes,NONE,32
4977,1061,74.0,177.0,,,33,L,,Tops,Sobe,Casual Shirts,Slim,yes,NONE,M
4978,1061,74.0,177.0,,,33,L,,Tops,ATELIER PRIVE,Sweaters,Slim,yes,NONE,M
4979,1266,80.0,180.0,,,32,M,,Suits,SuitSupply,Suits,Slim,no,TOO SMALL,50
4980,1266,80.0,180.0,,,32,M,,Tops,Sobe,Casual Shirts,Slim,yes,NONE,M
4981,1266,80.0,180.0,,,32,M,,Tops,Ralph Lauren,Polos,Regular,yes,NONE,M
4982,1266,80.0,180.0,,,32,M,,Tops,Damat,Casual Shirts,Slim,yes,NONE,M
4983,1266,80.0,180.0,,,32,M,,Tops,Sobe,Casual Shirts,Slim,yes,NONE,M
4984,1266,80.0,180.0,,,32,M,,Tops,Sobe,Casual Shirts,Slim,no,TOO BIG,M
4985,1266,80.0,180.0,,,32,M,,Tops,Sobe,Polos,Slim,yes,NONE,L
4986,1266,80.0,180.0,,,32,M,,Tops,Sobe,Casual Shirts,Slim,yes,NONE,M
4987,1266,80.0,180.0,,,32,M,,Shoes,J Shoes,Derby,None,no,TOO BIG,44.5
4988,1229,85.0,175.0,,,,L,,Bottoms,Lacoste,Jeans,Slim,no,TOO BIG,34
4989,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Bottoms,Lacoste,Jeans,Slim,no,TOO SMALL,34
4990,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,Lacoste,Polos,Slim,no,TOO SMALL,M
4991,999,84.0,173.0,,,34,L,50,Tops,ATELIER PRIVE,Formal Shirts,Regular,no,TOO SMALL,L
4992,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Shoes,J Shoes,Derby,None,no,TOO SMALL,43
4993,1229,85.0,175.0,,,,L,,Tops,Rhordan,T-Shirt,Slim,no,TOO SMALL,S
4994,999,84.0,173.0,,,34,L,50,Tops,Scotch & Soda,Blazer,Slim,no,TOO SMALL,L
4995,999,84.0,173.0,,,34,L,50,Tops,ATELIER PRIVE,Sweaters,Slim,no,TOO SMALL,M
4996,999,84.0,173.0,,,34,L,50,Tops,ATELIER PRIVE,Formal Shirts,Regular,no,TOO SMALL,M
4997,1235,72.0,170.0,,,30,,,Shoes,J Shoes,Brogues,None,yes,NONE,41
4998,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,M
4999,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,M
5000,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,M
5001,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO SMALL,33
5002,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,Scotch & Soda,Blazer,Slim,no,TOO SMALL,52
5003,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO SMALL,33
5004,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,M
5005,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,Damat,Blazer,Slim,no,TOO SMALL,50
5006,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,ATELIER PRIVE,Formal Shirts,Regular,no,TOO SMALL,M
5007,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,M
5008,724,78.0,180.0,Slim Fit,Slim Fit,33,M,48,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,L
5009,1244,92.0,173.0,,,38,XL,52,Bottoms,Lacoste,Chinos,Slim,no,TOO SMALL,38
5010,1244,92.0,173.0,,,38,XL,52,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,38
5011,1244,92.0,173.0,,,38,XL,52,Tops,Damat,Blazer,Slim,yes,NONE,52
5012,23592,104.0,186.0,Regular Fit,Regular Fit,36,XL,56,Tops,Kairen,Casual Shirts,Slim,yes,,17
5013,915,102.0,188.0,,,36,XL,,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,36
5014,999,84.0,173.0,,,34,L,50,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,17
5015,999,84.0,173.0,,,34,L,50,Tops,ATELIER PRIVE,Casual Shirts,Slim,no,TOO SMALL,M
5016,999,84.0,173.0,,,34,L,50,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,M
5017,999,84.0,173.0,,,34,L,50,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,M
5018,999,84.0,173.0,,,34,L,50,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,M
5019,1247,136.0,170.0,,,,,,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,XXL
5020,1247,136.0,170.0,,,,,,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,XXL
5021,1247,136.0,170.0,,,,,,Tops,ATELIER PRIVE,Casual Shirts,Slim,no,TOO SMALL,XXL
5022,1247,136.0,170.0,,,,,,Shoes,J Shoes,Brogues,None,yes,NONE,43
5023,1247,136.0,170.0,,,,,,Tops,ATELIER PRIVE,Casual Shirts,Slim,no,TOO SMALL,XXL
5024,1247,136.0,170.0,,,,,,Tops,SuitSupply,Coats,Slim,no,TOO SMALL,XXL
5025,1247,136.0,170.0,,,,,,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,XXL
5026,1247,136.0,170.0,,,,,,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,XXL
5027,1247,136.0,170.0,,,,,,Tops,ATELIER PRIVE,Casual Shirts,Slim,no,TOO SMALL,XXL
5028,1247,136.0,170.0,,,,,,Accessories,Happy Socks,Socks,None,yes,NONE,U
5029,1247,136.0,170.0,,,,,,Tops,ATELIER PRIVE,Casual Shirts,Slim,no,TOO SMALL,XXL
5030,1247,136.0,170.0,,,,,,Tops,ATELIER PRIVE,Sweaters,Slim,no,TOO SMALL,XXL
5031,1108,85.0,173.0,,,31,,,Shoes,J Shoes,Derby,None,no,TOO BIG,44.5
5032,1108,85.0,173.0,,,31,,,Bottoms,Lacoste,Jeans,Slim,no,TOO BIG,36
5033,13823,107.0,186.0,,,,,,Tops,ATELIER PRIVE,Formal Shirts,Slim,yes,NONE,L
5034,12675,70.0,170.0,Slim Fit,Regular Fit,29,S,46,Tops,Alternative Apparel,T-Shirt,Slim,yes,NONE,S
5035,12675,70.0,170.0,Slim Fit,Regular Fit,29,S,46,Bottoms,Scotch & Soda,Jeans,Slim,yes,NOT MY COLOR,30
5036,12675,70.0,170.0,Slim Fit,Regular Fit,29,S,46,Tops,ATELIER PRIVE,Sweaters,Slim,yes,NONE,S
5037,12675,70.0,170.0,Slim Fit,Regular Fit,29,S,46,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,30
5038,12675,70.0,170.0,Slim Fit,Regular Fit,29,S,46,Tops,Scotch & Soda,T-Shirt,Slim,yes,NONE,S
5039,12675,70.0,170.0,Slim Fit,Regular Fit,29,S,46,Tops,ATELIER PRIVE,Sweaters,Slim,yes,NONE,S
5040,1033,80.0,181.0,Classic Fit,Regular Fit,35,M,52,Bottoms,Lacoste,Chinos,Regular,yes,NONE,36
5041,1033,80.0,181.0,Classic Fit,Regular Fit,35,M,52,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO BIG,36
5042,1609,76.0,170.0,,,31,M,48,Tops,Sobe,Casual Shirts,Slim,yes,,M
5043,1108,85.0,173.0,,,31,,,Tops,Scotch & Soda,Vest,Slim,no,TOO SMALL,M
5044,1108,85.0,173.0,,,31,,,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,M
5045,1108,85.0,173.0,,,31,,,Tops,Scotch & Soda,Blazer,Slim,no,TOO SMALL,M
5046,1108,85.0,173.0,,,31,,,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,S
5047,1108,85.0,173.0,,,31,,,Tops,Sobe,Casual Shirts,Slim,no,TOO SMALL,S
5048,1268,70.0,167.0,,,31,S,,Bottoms,Lacoste,Jeans,Slim,yes,NONE,32
5049,13823,107.0,186.0,,,,,,Bottoms,Lacoste,Chinos,Slim,yes,NONE,38
5050,13823,107.0,186.0,,,,,,Tops,ATELIER PRIVE,Sweaters,Slim,no,TOO SMALL,L
5051,13823,107.0,186.0,,,,,,Tops,Scotch & Soda,Blazer,Slim,no,TOO SMALL,XL
5052,13823,107.0,186.0,,,,,,Tops,Ralph Lauren,Formal Shirts,Slim,yes,NONE,16
5053,13823,107.0,186.0,,,,,,Tops,Scotch & Soda,Blazer,Slim,yes,NONE,XL
5054,1271,98.0,167.0,,,,,,Shoes,Lacoste,Loafers,None,no,TOO BIG,10
5055,1268,70.0,167.0,,,31,S,,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,31
5056,1268,70.0,167.0,,,31,S,,Shoes,J Shoes,Brogues,None,yes,NONE,42
5057,1268,70.0,167.0,,,31,S,,Tops,ATELIER PRIVE,Formal Shirts,Regular,yes,NONE,S
5058,1268,70.0,167.0,,,31,S,,Bottoms,Japan Rags,Jeans,Slim,yes,NONE,31
5059,1268,70.0,167.0,,,31,S,,Tops,Scotch & Soda,Casual Shirts,Slim,yes,NONE,M
5060,1268,70.0,167.0,,,31,S,,Tops,Ralph Lauren,Polos,Slim,yes,NONE,S
5061,1268,70.0,167.0,,,31,S,,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,31
5062,1268,70.0,167.0,,,31,S,,Tops,Sobe,Casual Shirts,Slim,yes,NOT MY STYLE,S
5063,1278,94.0,181.0,,,34,L,52,Accessories,J Shoes,Belt,None,yes,NONE,86-91
5064,1278,94.0,181.0,,,34,L,52,Shoes,J Shoes,Brogues,None,yes,NONE,44.5
5065,1263,90.0,180.0,,,34,,,Tops,Scotch & Soda,T-Shirt,Slim,yes,NONE,L
5066,1263,90.0,180.0,,,34,,,Tops,Ralph Lauren,Polos,Regular,no,TOO SMALL,M
5067,1263,90.0,180.0,,,34,,,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,34
5068,792,83.0,178.0,Slim Fit,Slim Fit,33,M,52,Tops,Scotch & Soda,T-Shirt,Slim,yes,,M
5069,792,83.0,178.0,Slim Fit,Slim Fit,33,M,52,Tops,ATELIER PRIVE,Casual Shirts,Slim,yes,,M
5070,792,83.0,178.0,Slim Fit,Slim Fit,33,M,52,Shoes,J Shoes,Brogues,None,yes,,42
5071,1273,93.0,176.0,Slim Fit,Slim Fit,35,L,No idea,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,34
5072,1278,94.0,181.0,,,34,L,52,Tops,Damat,Blazer,Slim,no,TOO BIG,52
5073,1278,94.0,181.0,,,34,L,52,Bottoms,Scotch & Soda,Chinos,Slim,yes,NONE,34
5074,1278,94.0,181.0,,,34,L,52,Tops,Scotch & Soda,Blazer,Slim,yes,NONE,XL
5075,1298,65.0,160.0,,,40,XXL,,Tops,Sobe,Casual Shirts,Slim,yes,,XXL
5076,1298,65.0,160.0,,,40,XXL,,Shoes,LE COQ SPORTIF,Sneakers,None,yes,,44
